id,created_time,message,sentiment
1483118438434715_1495863193826906,2017-08-26T01:03:04+0000,BBT is the armpit of banks!,Neutral
1483118438434715_1499756160104276,2017-08-30T14:15:14+0000,I hate this bank closing my account this week,Negative
1483118438434715_1495248417221717,2017-08-25T06:51:28+0000,"this bank is horrible.. i returned so items i bought at walmart, the money appeared right away in my account as i checked to make sure the return was done correctly....now the return is gone  and the money not showing in my account...this has happened more then once where my withdraws will appear and then disappear and it will show more money then is really in there....setting people up for over drafts.",Positive
1483118438434715_1495373983875827,2017-08-25T11:23:57+0000,Brent Sweigard they charge to speak with an live agent hell I closes my account,Neutral
1483118438434715_1495010787245480,2017-08-24T23:45:48+0000,Worst bank ever.,Negative
1483118438434715_1494942573918968,2017-08-24T21:53:49+0000,BB&T is a terrible bank.,Negative
1483118438434715_1506152962797929,2017-09-06T16:41:32+0000,"I have been with BB&T for several years. I pay my mortgage through the lenders online system and have done it this way for several years! Last month I paid, as normal on the 5th and several days later I receive an email that my payment was declined. THE MONEY WAS IN MY ACCOUNT. Instead of fighting with the lender I reissued the payment with the $200 fee. I have been speaking with BB&T and they know the money was there but they refuse to refund my $200 that I had to pay. I keep getting the put in rotation and round and round in circles! I am very upset and can not believe that a fee I had to pay due to the bank being at fault has not been returned! I will be closing my account!",Negative
1483118438434715_1495079367238622,2017-08-25T01:29:02+0000,Best bank ever,Positive
1483118438434715_1495957803817445,2017-08-26T03:33:48+0000,Worst bank ever<ed><U+00A0><U+00BD><ed><U+00B6><U+0095><ed><U+00A0><U+00BD><ed><U+00B6><U+0095><ed><U+00A0><U+00BD><ed><U+00B1><U+008E><ed><U+00A0><U+00BD><ed><U+00B1><U+008E><ed><U+00A0><U+00BD><ed><U+00B1><U+008E><ed><U+00A0><U+00BD><ed><U+00B1><U+008E><ed><U+00A0><U+00BD><ed><U+00B1><U+008E><ed><U+00A0><U+00BD><ed><U+00B1><U+008E>,Negative
1483118438434715_1495826747163884,2017-08-26T00:08:29+0000,So I saw a sign on a local back today that is totally gonna make me switch.,Neutral
1483118438434715_1495085553904670,2017-08-25T01:37:11+0000,BB'T Card,Neutral
1483118438434715_1495147023898523,2017-08-25T03:16:46+0000,Jason Drennen,Neutral
1483118438434715_1494974807249078,2017-08-24T22:54:56+0000,Kevin Gardner Paula Ronnie Schultze Wanda Weaver Gardner Lindley Pierce Schultze,Neutral
1483118438434715_1494853363927889,2017-08-24T19:18:26+0000,Vickie Richards,Neutral
1483118438434715_1494896643923561,2017-08-24T20:27:18+0000,Lisa Lewis Pridgen,Neutral
1483118438434715_1495906043822621,2017-08-26T02:19:58+0000,Sunny Whitted,Positive
1473597982720094_1493720147374544,2017-08-23T13:48:47+0000,"I have been a faithful customer of BB&T in Whitesville Ky. for many years now, I was told yesterday you would be closing the local branch in Whitesville on December 1, 2017, I as many of my Family and Friends who bank here think it is a HUGE Mistake!! Our WHOLE community is hoping that BBT will reconsider their decision!! Please stay open there is Businesses that use this Bank daily, Older customers that have been LOYAL to BB&T since you opened in Whitesville KY it would be a hardship for all to have to drive 25 miles or more out of the way to the nearest bank in Owensboro!! And some you will lose to Common Wealth Community Bank in Fordsville because it will be closer for them to do there Banking needs!! So please reconsider and keep our Bank in our town it is needed!!",Positive
1473597982720094_1493879614025264,2017-08-23T17:40:41+0000,"This bank ok ,because it wasn't bailed out like the criminals at wells Fargo mortgage fraud,bankrupt of America,shitibank,fifth third,and the Nazis at jp Morgan Chase",Neutral
1473597982720094_1506822999397592,2017-09-07T12:55:49+0000,"I have been with BB&T for several years. I pay my mortgage through the lenders online system and have done it this way for several years! Last month I paid, as normal on the 5th and several days later I receive an email that my payment was declined. THE MONEY WAS IN MY ACCOUNT. Instead of fighting with the lender I reissued the payment with the $200 fee. I have been speaking with BB&T and they know the money was there but they refuse to refund my $200 that I had to pay. I keep getting the put in rotation and round and round in circles! I am very upset and can not believe that a fee I had to pay due to the bank being at fault has not been returned! I will be closing my account!",Negative
1473597982720094_1493937800686112,2017-08-23T19:13:46+0000,I love this bank!,Positive
1473597982720094_1493931277353431,2017-08-23T19:02:20+0000,I like this bank,Positive
1473597982720094_1494155870664305,2017-08-24T01:39:51+0000,Great,Positive
1473597982720094_1493979330681959,2017-08-23T20:22:08+0000,Que  bellos! Dios los bendiga!!,Neutral
1482291631850729_1493338034079422,2017-08-23T01:55:36+0000,"I have been a faithful customer of BB&T in Whitesville Ky. for many years now, I was told yesterday you would be closing the local branch in Whitesville on December 1, 2017, I as many of my Family and Friends who bank here think it is a HUGE Mistake!! Our WHOLE community is hoping that BBT will reconsider their decision!! Please stay open there is Businesses that use this Bank daily, Older customers that have been LOYAL to BB&T since you opened in Whitesville KY it would be a hardship for all to have to drive 25 miles or more out of the way to the nearest bank in Owensboro!! And some you will lose to Common Wealth Community Bank in Fordsville because it will be closer for them to do there Banking needs!! So please reconsider and keep our Bank in our town it is needed!!",Positive
1482127315200494_1493068604106365,2017-08-22T18:08:36+0000,And what about all the money the government has borrowed from the SS fund and never paid it back!!!,Negative
1482127315200494_1493232094090016,2017-08-22T22:45:52+0000,BB&T SUCKS !,Negative
1482127315200494_1493778494035376,2017-08-23T15:13:59+0000,"What about the people that work their entire life paying SS and pass away before before retirement, what happens to that money?",Positive
1482127315200494_1493038397442719,2017-08-22T17:23:09+0000,"What benefits?  If you have no social security, what kind of life are you going to have?  Most seniors would not survive.",Positive
1482127315200494_1493297847416774,2017-08-23T00:54:37+0000,If SS no longer exists I want a check from the government for every dime I've paid thus far.,Negative
1482127315200494_1493179030761989,2017-08-22T21:17:28+0000,"This has been going on forever as a fright to Americans. If that were the case it would be on the basis of totally economic disaster as a country. Also, people are in an uproar on the news about many things both past, and present. How would ALL Americans react if Social Security no longer existed? I mean people are upset about confederate statues! How much more would they be when you tell them they can't retire?! Basically Social Security going bankrupt would result in no ""dollar"" value or monetary value and gold and trade would be the only currency. Even a BB&T Roth IRA or a 401k would be useless on that basis. Congress will either 1.) Raise taxes 2.) Cut benefits or 3.) People work longer Although neither are likely the U.S. Government has too much incentive to let that happen. Save what you can and do what you can to prepare for stuff like that, not ""the end"" of social security.",Positive
1482127315200494_1493338137412745,2017-08-23T01:55:45+0000,"I have been a faithful customer of BB&T in Whitesville Ky. for many years now, I was told yesterday you would be closing the local branch in Whitesville on December 1, 2017, I as many of my Family and Friends who bank here think it is a HUGE Mistake!! Our WHOLE community is hoping that BBT will reconsider their decision!! Please stay open there is Businesses that use this Bank daily, Older customers that have been LOYAL to BB&T since you opened in Whitesville KY it would be a hardship for all to have to drive 25 miles or more out of the way to the nearest bank in Owensboro!! And some you will lose to Common Wealth Community Bank in Fordsville because it will be closer for them to do there Banking needs!! So please reconsider and keep our Bank in our town it is needed!!",Positive
1482127315200494_1493241167422442,2017-08-22T23:03:21+0000,Doesn't the dollar bills have a racist on it. I'm a Vietnam Veteran l will never see the money l paid into SOCIAL SECURITY but I'll get a free funeral,Positive
1482127315200494_1493271114086114,2017-08-23T00:03:45+0000,I want my money back!,Positive
1482127315200494_1493155424097683,2017-08-22T20:36:23+0000,"There would be more then protest going on , it would be a big step back in our way of life .",Negative
1482127315200494_1493217167424842,2017-08-22T22:22:08+0000,Did Claire Underwood get your permission for this ad?,Positive
1482127315200494_1493115730768319,2017-08-22T19:25:37+0000,"Looks like an accurate calculator, it nailed mine perfectly.",Positive
1482127315200494_1493305547416004,2017-08-23T01:01:46+0000,You think American's are crazy now...,Negative
1482127315200494_1493031847443374,2017-08-22T17:12:10+0000,Hope not at my age!!!,Neutral
1482127315200494_1493263777420181,2017-08-22T23:48:08+0000,Good worksheet.,Positive
1492086790871213_1493338234079402,2017-08-23T01:55:55+0000,"I have been a faithful customer of BB&T in Whitesville Ky. for many years now, I was told yesterday you would be closing the local branch in Whitesville on December 1, 2017, I as many of my Family and Friends who bank here think it is a HUGE Mistake!! Our WHOLE community is hoping that BBT will reconsider their decision!! Please stay open there is Businesses that use this Bank daily, Older customers that have been LOYAL to BB&T since you opened in Whitesville KY it would be a hardship for all to have to drive 25 miles or more out of the way to the nearest bank in Owensboro!! And some you will lose to Common Wealth Community Bank in Fordsville because it will be closer for them to do there Banking needs!! So please reconsider and keep our Bank in our town it is needed!!",Positive
1492086790871213_1493193444093881,2017-08-22T21:36:57+0000,Tricia Chirdon this will be Connor someday and I have his picture to prove it.,Positive
1492086790871213_1492824230797469,2017-08-22T12:05:21+0000,So glad HV3 played well enough to crack the top 125 and make the FedEx Cup playoffs! #WeHere,Positive
1492086790871213_1493038060776086,2017-08-22T17:22:42+0000,So no problems with windmills <ed><U+00A0><U+00BD><ed><U+00B4><U+0084> at Wyndham.<ed><U+00A0><U+00BD><ed><U+00BA><U+00A9> Congratulations on successful tournament & winner. <U+26F3><ed><U+00A0><U+00BC><ed><U+00BF><U+0086>,Positive
1492086790871213_1493275844085641,2017-08-23T00:13:55+0000,"BEST BALL STRICKER IN THE WORLD.  NO ONE COMPRESSES THE BALL BETTER THAN HIM, NO ONE!!!!",Positive
1492086790871213_1493116947434864,2017-08-22T19:28:16+0000,To bad you are associated with Wyndham..i was looking at you as one of the two possible banks to move to...,Negative
1492086790871213_1493273690752523,2017-08-23T00:09:30+0000,Amazing Golfer. Hard Worker on his golf game. No off season is the reason for success.,Positive
1492086790871213_1492858634127362,2017-08-22T12:54:49+0000,Presented by BB&T???  How many fees did you charge him for that trophy?,Positive
1492086790871213_1493302724082953,2017-08-23T00:58:14+0000,Oh boy wasn't he excited to win? <ed><U+00A0><U+00BD><ed><U+00B9><U+0084> PGA tour is MISSING THE FIRE IT ONCE HAD,Neutral
1492086790871213_1493337380746154,2017-08-23T01:54:58+0000,Congratulations,Positive
1492086790871213_1492489557497603,2017-08-22T02:08:37+0000,Would have prefer My TEXAS guy win. Justin Speith,Positive
1492086790871213_1492539614159264,2017-08-22T03:24:10+0000,Well-played!,Neutral
1492086790871213_1506823172730908,2017-09-07T12:56:07+0000,"I have been with BB&T for several years. I pay my mortgage through the lenders online system and have done it this way for several years! Last month I paid, as normal on the 5th and several days later I receive an email that my payment was declined. THE MONEY WAS IN MY ACCOUNT. Instead of fighting with the lender I reissued the payment with the $200 fee. I have been speaking with BB&T and they know the money was there but they refuse to refund my $200 that I had to pay. I keep getting the put in rotation and round and round in circles! I am very upset and can not believe that a fee I had to pay due to the bank being at fault has not been returned! I will be closing my account!",Negative
1492086790871213_1492526640827228,2017-08-22T03:01:08+0000,"Congratulations, Henrik Stenson !!!!",Positive
1492086790871213_1493007697445789,2017-08-22T16:33:55+0000,"I was hoping you'd win, Henrik Stenson.",Positive
1492086790871213_1493146767431882,2017-08-22T20:18:51+0000,Best Golf Weekend Ever!,Positive
1492086790871213_1493071970772695,2017-08-22T18:12:33+0000,Stephanie Swann..lookie here! Golf is great!,Positive
1492086790871213_1492906004122625,2017-08-22T14:05:15+0000,,Neutral
1492086790871213_1492895700790322,2017-08-22T13:48:27+0000,That man put on a show Mitch Hodges,Neutral
1492086790871213_1492421190837773,2017-08-22T00:20:21+0000,Played a great game. Congratulations!!!!,Positive
1492086790871213_1492485310831361,2017-08-22T02:01:29+0000,Congratulations,Positive
1492086790871213_1492448124168413,2017-08-22T00:57:08+0000,Congratulations,Positive
1492086790871213_1492442924168933,2017-08-22T00:45:26+0000,Congratulations,Positive
1492086790871213_1492701284143097,2017-08-22T08:31:31+0000,Congrats,Neutral
1492086790871213_1492555217491037,2017-08-22T03:57:01+0000,Congrats,Neutral
1492086790871213_1492975677448991,2017-08-22T15:49:14+0000,Awesome win! Congrats and great playing!,Positive
1492086790871213_1493034637443095,2017-08-22T17:16:57+0000,Congrats!! You played well in a tight finish!!,Positive
1492086790871213_1493207960759096,2017-08-22T22:04:21+0000,"I'm a Stenson fan- way to go, Henrik!! <U+26F3>",Neutral
1492086790871213_1493110510768841,2017-08-22T19:16:09+0000,Congratulations,Positive
1492086790871213_1493232350756657,2017-08-22T22:46:17+0000,Congrats,Neutral
1492086790871213_1492999224113303,2017-08-22T16:21:03+0000,Felicitaciones!,Neutral
1492086790871213_1493097180770174,2017-08-22T18:54:18+0000,Great,Positive
1492086790871213_1493293087417250,2017-08-23T00:47:13+0000,Congrats,Neutral
1492086790871213_1492932734119952,2017-08-22T14:44:02+0000,Way to go Swede!,Neutral
1492086790871213_1492940340785858,2017-08-22T14:56:00+0000,Congratulations and proud,Positive
1492086790871213_1493047587441800,2017-08-22T17:37:58+0000,way to go.,Neutral
1492086790871213_1492777974135428,2017-08-22T10:47:48+0000,what happened to DL3??,Neutral
1492086790871213_1493227374090488,2017-08-22T22:36:15+0000,Proud of you,Positive
1492086790871213_1493051757441383,2017-08-22T17:44:50+0000,BB&T sucks!!,Negative
1492086790871213_1493200940759798,2017-08-22T21:53:05+0000,Congratulations <ed><U+00A0><U+00BC><ed><U+00BD><U+00BE><ed><U+00A0><U+00BC><ed><U+00BE><U+008A><ed><U+00A0><U+00BC><ed><U+00BE><U+0088><ed><U+00A0><U+00BC><ed><U+00BE><U+0089>,Positive
1492086790871213_1493236020756290,2017-08-22T22:53:48+0000,Congratulations.,Positive
1492086790871213_1493242740755618,2017-08-22T23:07:06+0000,Well done.,Positive
1492086790871213_1493000697446489,2017-08-22T16:22:05+0000,CONGRATULATIONS,Positive
1492086790871213_1492971740782718,2017-08-22T15:42:34+0000,The Iceman tops them all!!!,Positive
1492086790871213_1493331227413436,2017-08-23T01:43:40+0000,Great win and I was there <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><U+26F3><U+FE0F><U+2764><U+FE0F><ed><U+00A0><U+00BD><ed><U+00B8><U+008A>,Positive
1492086790871213_1492417434171482,2017-08-22T00:14:06+0000,Congrats,Neutral
1492086790871213_1492972820782610,2017-08-22T15:44:21+0000,Congratulations.....,Positive
1492086790871213_1493133737433185,2017-08-22T19:54:54+0000,Notice the Callaway clubs he uses,Neutral
1492086790871213_1493254394087786,2017-08-22T23:28:30+0000,God job,Positive
1492086790871213_1492839014129324,2017-08-22T12:28:34+0000,Congrats!,Neutral
1492086790871213_1492838547462704,2017-08-22T12:27:56+0000,Great,Positive
1492086790871213_1492798900800002,2017-08-22T11:22:24+0000,"How did Dr Pepper end up in the tounament ?

7up",Neutral
1492086790871213_1493324914080734,2017-08-23T01:31:26+0000,How  are.u.doing. love u.,Positive
1492086790871213_1493041010775791,2017-08-22T17:26:59+0000,Congrats,Neutral
1492086790871213_1492970937449465,2017-08-22T15:41:05+0000,Cong:,Neutral
1492086790871213_1493290654084160,2017-08-23T00:41:02+0000,Congrats !!!,Neutral
1492086790871213_1504037093009516,2017-09-04T04:37:31+0000,Congrats on a good week &win!,Positive
1486069891472903_1492859624127263,2017-08-22T12:56:04+0000,"Smart system by BB&T... we charge crazy fees, makes the bank money, while we screw you as the customer!  Closing all 3 accounts today.",Positive
1486069891472903_1489553474457878,2017-08-18T17:56:49+0000,"This bank stole my money. Set up bill pay, they took the money, never paid the bill and then, told me it was my fault at the bank. If you have a penny with them pull it now. THEY WILL STEAL YOUR MONEY.",Positive
1486069891472903_1490571441022748,2017-08-19T21:37:39+0000,B B and Fee...worst bank ever.,Neutral
1486069891472903_1490702674342958,2017-08-20T01:34:45+0000,They've always been friendly and helpful to me.,Positive
1486069891472903_1493338420746050,2017-08-23T01:56:10+0000,"I have been a faithful customer of BB&T in Whitesville Ky. for many years now, I was told yesterday you would be closing the local branch in Whitesville on December 1, 2017, I as many of my Family and Friends who bank here think it is a HUGE Mistake!! Our WHOLE community is hoping that BBT will reconsider their decision!! Please stay open there is Businesses that use this Bank daily, Older customers that have been LOYAL to BB&T since you opened in Whitesville KY it would be a hardship for all to have to drive 25 miles or more out of the way to the nearest bank in Owensboro!! And some you will lose to Common Wealth Community Bank in Fordsville because it will be closer for them to do there Banking needs!! So please reconsider and keep our Bank in our town it is needed!!",Positive
1486069891472903_1490714087675150,2017-08-20T01:56:00+0000,BB&T is a terrible bank.,Negative
1486069891472903_1506823316064227,2017-09-07T12:56:16+0000,"I have been with BB&T for several years. I pay my mortgage through the lenders online system and have done it this way for several years! Last month I paid, as normal on the 5th and several days later I receive an email that my payment was declined. THE MONEY WAS IN MY ACCOUNT. Instead of fighting with the lender I reissued the payment with the $200 fee. I have been speaking with BB&T and they know the money was there but they refuse to refund my $200 that I had to pay. I keep getting the put in rotation and round and round in circles! I am very upset and can not believe that a fee I had to pay due to the bank being at fault has not been returned! I will be closing my account!",Negative
1486069891472903_1491432644269961,2017-08-20T20:59:50+0000,My first bank miss you bb&t,Negative
1486069891472903_1490650654348160,2017-08-20T00:02:32+0000,Best bank I've ever had.,Positive
1486069891472903_1492150957531463,2017-08-21T17:23:10+0000,Wow,Positive
1483160538430505_1488689037877655,2017-08-17T17:41:52+0000,"This bank stole my money.  Set up bill pay, they took the money, never paid the bill and then, told me it was my fault at the bank.  If you have a penny with them pull it now.  THEY WILL STEAL YOUR MONEY.",Positive
1483160538430505_1493338474079378,2017-08-23T01:56:18+0000,"I have been a faithful customer of BB&T in Whitesville Ky. for many years now, I was told yesterday you would be closing the local branch in Whitesville on December 1, 2017, I as many of my Family and Friends who bank here think it is a HUGE Mistake!! Our WHOLE community is hoping that BBT will reconsider their decision!! Please stay open there is Businesses that use this Bank daily, Older customers that have been LOYAL to BB&T since you opened in Whitesville KY it would be a hardship for all to have to drive 25 miles or more out of the way to the nearest bank in Owensboro!! And some you will lose to Common Wealth Community Bank in Fordsville because it will be closer for them to do there Banking needs!! So please reconsider and keep our Bank in our town it is needed!!",Positive
1483160538430505_1488855814527644,2017-08-17T22:12:49+0000,My grandchildren have a college education one of the few things paid back to them from white people.,Positive
1483160538430505_1500294990050393,2017-08-31T03:13:36+0000,"the new bill pay format is horrible, not very user friendly , I liked the old version much better.  I found out after sending payments they never got paid and there is no history under each payee to view when last payment history was made.",Negative
1483160538430505_1489203091159583,2017-08-18T09:16:20+0000,Ok my direct dep is scheduled for today..now where is my freaking money,Neutral
1483160538430505_1489682821111610,2017-08-18T21:18:57+0000,"This is so idealistic and unrealistic...Most grandparents are barely making it on their fixed incomes,  retired or not!  They shouldn't feel obligated to pay for grandkids college education! They can help out with some expenses. .gas, car, bedding,etc.",Positive
1483160538430505_1492860664127159,2017-08-22T12:57:38+0000,BBT steals!  Go capital one.  They at least pay more interest than the fees they charge.  And their chips don't go bad on their cards in a month!,Neutral
1483160538430505_1491307280949164,2017-08-20T17:59:16+0000,Thank you,Positive
1483160538430505_1489613761118516,2017-08-18T19:32:21+0000,Amen!,Positive
1481936318552927_1487812124632013,2017-08-16T19:03:36+0000,Oh heck know I love my dog a lit more then BBT when Members 1st  moves to Halifax  it us good by BBT,Positive
1481936318552927_1493338584079367,2017-08-23T01:56:27+0000,"I have been a faithful customer of BB&T in Whitesville Ky. for many years now, I was told yesterday you would be closing the local branch in Whitesville on December 1, 2017, I as many of my Family and Friends who bank here think it is a HUGE Mistake!! Our WHOLE community is hoping that BBT will reconsider their decision!! Please stay open there is Businesses that use this Bank daily, Older customers that have been LOYAL to BB&T since you opened in Whitesville KY it would be a hardship for all to have to drive 25 miles or more out of the way to the nearest bank in Owensboro!! And some you will lose to Common Wealth Community Bank in Fordsville because it will be closer for them to do there Banking needs!! So please reconsider and keep our Bank in our town it is needed!!",Positive
1481936318552927_1488689347877624,2017-08-17T17:42:29+0000,"This bank stole my money.  Set up bill pay, they took the money, never paid the bill and then, told me it was my fault at the bank.  If you have a penny with them pull it now.  THEY WILL STEAL YOUR MONEY.",Positive
1481936318552927_1492861234127102,2017-08-22T12:58:07+0000,Nobody saves with BBT... closing all 3 accounts TODAY!,Neutral
1481936318552927_1488531744560051,2017-08-17T13:51:24+0000,Becky Miller some to maybe look in too,Neutral
1481936318552927_1488010107945548,2017-08-17T00:33:39+0000,Translation,Neutral
1481936318552927_1488049141274978,2017-08-17T01:31:49+0000,Francis Patrick for the brobro<ed><U+00A0><U+00BD><ed><U+00B8><U+0082>but kinda seriously thinking bout it as he gets older,Negative
1481936318552927_1488549441224948,2017-08-17T14:18:52+0000,Keshia Nolen,Neutral
1481936318552927_1488379581241934,2017-08-17T11:18:22+0000,Caralee Gillespie-Case,Neutral
1481936318552927_1488096644603561,2017-08-17T02:55:00+0000,Ellen Downey Foust,Neutral
1485809964832229_1506823476064211,2017-09-07T12:56:29+0000,"I have been with BB&T for several years. I pay my mortgage through the lenders online system and have done it this way for several years! Last month I paid, as normal on the 5th and several days later I receive an email that my payment was declined. THE MONEY WAS IN MY ACCOUNT. Instead of fighting with the lender I reissued the payment with the $200 fee. I have been speaking with BB&T and they know the money was there but they refuse to refund my $200 that I had to pay. I keep getting the put in rotation and round and round in circles! I am very upset and can not believe that a fee I had to pay due to the bank being at fault has not been returned! I will be closing my account!",Negative
1485809964832229_1493338647412694,2017-08-23T01:56:33+0000,"I have been a faithful customer of BB&T in Whitesville Ky. for many years now, I was told yesterday you would be closing the local branch in Whitesville on December 1, 2017, I as many of my Family and Friends who bank here think it is a HUGE Mistake!! Our WHOLE community is hoping that BBT will reconsider their decision!! Please stay open there is Businesses that use this Bank daily, Older customers that have been LOYAL to BB&T since you opened in Whitesville KY it would be a hardship for all to have to drive 25 miles or more out of the way to the nearest bank in Owensboro!! And some you will lose to Common Wealth Community Bank in Fordsville because it will be closer for them to do there Banking needs!! So please reconsider and keep our Bank in our town it is needed!!",Positive
1485809964832229_1498865533526672,2017-08-29T14:13:02+0000,Their helpful tips are stealing from customers and putting in their pockets,Neutral
1485809964832229_1492861474127078,2017-08-22T12:58:39+0000,"You can't retire with BBT... they will charge you a ""retirement fee""",Neutral
1485809964832229_1488689381210954,2017-08-17T17:42:35+0000,"This bank stole my money.  Set up bill pay, they took the money, never paid the bill and then, told me it was my fault at the bank.  If you have a penny with them pull it now.  THEY WILL STEAL YOUR MONEY.",Positive
1485809964832229_1500322753380950,2017-08-31T04:03:29+0000,Wells Fargo is where it's at. 10 years and still going strong member with no issues whatsoever. Any fraud? Report it and automatically refunded. Can also talk with someone 24/7,Positive
1485809964832229_1499355700144322,2017-08-30T02:59:51+0000,BB&T is the filthiest scum on this planet.  I would bury my money in a coffee can before I would bank there!,Neutral
1485809964832229_1498415340238358,2017-08-29T01:35:53+0000,Sherry my num is 5023546590,Neutral
1485809964832229_1486239371455955,2017-08-15T00:44:44+0000,Good info!!!,Positive
1483062841773608_1506823519397540,2017-09-07T12:56:35+0000,"I have been with BB&T for several years. I pay my mortgage through the lenders online system and have done it this way for several years! Last month I paid, as normal on the 5th and several days later I receive an email that my payment was declined. THE MONEY WAS IN MY ACCOUNT. Instead of fighting with the lender I reissued the payment with the $200 fee. I have been speaking with BB&T and they know the money was there but they refuse to refund my $200 that I had to pay. I keep getting the put in rotation and round and round in circles! I am very upset and can not believe that a fee I had to pay due to the bank being at fault has not been returned! I will be closing my account!",Negative
1483062841773608_1493338737412685,2017-08-23T01:56:44+0000,"I have been a faithful customer of BB&T in Whitesville Ky. for many years now, I was told yesterday you would be closing the local branch in Whitesville on December 1, 2017, I as many of my Family and Friends who bank here think it is a HUGE Mistake!! Our WHOLE community is hoping that BBT will reconsider their decision!! Please stay open there is Businesses that use this Bank daily, Older customers that have been LOYAL to BB&T since you opened in Whitesville KY it would be a hardship for all to have to drive 25 miles or more out of the way to the nearest bank in Owensboro!! And some you will lose to Common Wealth Community Bank in Fordsville because it will be closer for them to do there Banking needs!! So please reconsider and keep our Bank in our town it is needed!!",Positive
1483062841773608_1488689551210937,2017-08-17T17:42:48+0000,"This bank stole my money.  Set up bill pay, they took the money, never paid the bill and then, told me it was my fault at the bank.  If you have a penny with them pull it now.  THEY WILL STEAL YOUR MONEY.",Positive
1483062841773608_1492861767460382,2017-08-22T12:59:13+0000,BBT will steal every single coin in that jar then charge you to count them!,Positive
1483062841773608_1483287498417809,2017-08-11T23:27:58+0000,And it is! Please start now and get a great return on your investment!,Positive
1481934595219766_1482519408494618,2017-08-11T03:26:41+0000,Can't believe people still use these crooks,Negative
1481934595219766_1493338794079346,2017-08-23T01:56:54+0000,"I have been a faithful customer of BB&T in Whitesville Ky. for many years now, I was told yesterday you would be closing the local branch in Whitesville on December 1, 2017, I as many of my Family and Friends who bank here think it is a HUGE Mistake!! Our WHOLE community is hoping that BBT will reconsider their decision!! Please stay open there is Businesses that use this Bank daily, Older customers that have been LOYAL to BB&T since you opened in Whitesville KY it would be a hardship for all to have to drive 25 miles or more out of the way to the nearest bank in Owensboro!! And some you will lose to Common Wealth Community Bank in Fordsville because it will be closer for them to do there Banking needs!! So please reconsider and keep our Bank in our town it is needed!!",Positive
1481934595219766_1506823612730864,2017-09-07T12:56:43+0000,"I have been with BB&T for several years. I pay my mortgage through the lenders online system and have done it this way for several years! Last month I paid, as normal on the 5th and several days later I receive an email that my payment was declined. THE MONEY WAS IN MY ACCOUNT. Instead of fighting with the lender I reissued the payment with the $200 fee. I have been speaking with BB&T and they know the money was there but they refuse to refund my $200 that I had to pay. I keep getting the put in rotation and round and round in circles! I am very upset and can not believe that a fee I had to pay due to the bank being at fault has not been returned! I will be closing my account!",Negative
1481934595219766_1488419114571314,2017-08-17T12:02:40+0000,They changed their bill paying online and confused the hell out of all of us just so they hoped they would have people over drafting and they would be making more money.....,Neutral
1481934595219766_1489553527791206,2017-08-18T17:56:56+0000,"This bank stole my money. Set up bill pay, they took the money, never paid the bill and then, told me it was my fault at the bank. If you have a penny with them pull it now. THEY WILL STEAL YOUR MONEY.",Positive
1481934595219766_1484154388331120,2017-08-12T20:08:49+0000,They are closing the bank in Eufaula Al have not told customers yet,Negative
1481934595219766_1492862040793688,2017-08-22T12:59:45+0000,The only malware is BBT.,Neutral
1481934595219766_1482315265181699,2017-08-10T21:59:16+0000,That's just wrong,Neutral
1481934595219766_1482391595174066,2017-08-10T23:50:42+0000,"NANCY, BETTY RETIRED FROM BB&T, SHE WORKED OVER AT PIEDMONT, IN LOAN RECOVERY, FOR ABOUT 10 YEARS!",Positive
1481934595219766_1482949108451648,2017-08-11T15:19:56+0000,WORST BANK EVER!!!!,Negative
1479237698822789_1479631062116786,2017-08-07T21:01:52+0000,Right I am having about the same experience now. Fees that I feel like shouldn't have been taken from my account and I can't have anyone call or email me back about the situation. At this point I want to talk to a supervisor and considering closing the account if it wasn't such a hassle to change payment information on everything...however customer service here lately is lacking. Girl I talked to Saturday told me she couldn't help me would send in for me to get a call back and I emailed and still have yet to hear anything. I am upset and the longer it goes without a call the more upset I get and sure they aren't going to want to help me when they do call.,Positive
1479237698822789_1479810025432223,2017-08-08T02:12:32+0000,Sounds like a good idea. AllI need to do seriously is think about Joel Osteen and that automatically wants me to smile.Maybe its because he's one of the smilingnest pastors around!! I know.....smilingnest not a word. :),Neutral
1479237698822789_1479686132111279,2017-08-07T22:38:53+0000,"This sounds like my kind of living!  Put that smile on your face and make sure that you say...""Don't forget, Jesus loves you!""",Positive
1479237698822789_1506823836064175,2017-09-07T12:57:00+0000,"I have been with BB&T for several years. I pay my mortgage through the lenders online system and have done it this way for several years! Last month I paid, as normal on the 5th and several days later I receive an email that my payment was declined. THE MONEY WAS IN MY ACCOUNT. Instead of fighting with the lender I reissued the payment with the $200 fee. I have been speaking with BB&T and they know the money was there but they refuse to refund my $200 that I had to pay. I keep getting the put in rotation and round and round in circles! I am very upset and can not believe that a fee I had to pay due to the bank being at fault has not been returned! I will be closing my account!",Negative
1479237698822789_1479812135432012,2017-08-08T02:16:19+0000,Sorry Victoria bout your problem. I've had to visit bank personally to get overdraft fees withdrawn and thank God I've been able to. Although yours probably a different problem. But yea. Been there.,Neutral
1479237698822789_1500119146734644,2017-08-30T22:44:14+0000,"The news that the ONLY bank on Emerald Isle is closing definitely did not bring a smile to my face. If I have to get in my car and go over an often congested bridge to do my banking, then I may have to look at other places to share my smile.",Positive
